campaign_id,title,slug,source,github_path,category,status_directory,original_length_label,session_min,session_max,normalized_length,ip_status,duplicate_status,readiness_score,recommended_next_action,audit_confidence
ir-wrath-of-the-phoenix,Wrath Of The Phoenix,wrath-of-the-phoenix,GitHub,campaign-ideas/Completed/Horror/wrath-of-the-phoenix,Horror,Completed,,,,Unknown,Original/clear,Unreviewed,74,Manual editorial review,Medium
ir-xenomorph-protocol,Xenomorph Protocol,xenomorph-protocol,GitHub,campaign-ideas/Completed/Horror/xenomorph-protocol,Horror,Completed,,6,8,Short,Needs transformation,Unreviewed,63,Manual editorial review,Medium
ir-yard-sale-apocalypse,Yard Sale Apocalypse,yard-sale-apocalypse,GitHub,campaign-ideas/Completed/Sci-Fi/yard-sale-apocalypse,Sci-Fi,Completed,,16,16,Medium,Original/clear,Unreviewed,75,Manual editorial review,Medium
idea-1,The Cacophony of Stillness,the-cacophony-of-stillness,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-2,The Godskin Atlas,the-godskin-atlas,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-3,The Color from Between,the-color-from-between,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-4,The Hour of Rust,the-hour-of-rust,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-5,The Lie of Gravity,the-lie-of-gravity,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-6,The Symbiotic City,the-symbiotic-city,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-7,The Chronal Mire,the-chronal-mire,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-8,The Masquerade of Faces,the-masquerade-of-faces,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-9,The Grammar of Creation,the-grammar-of-creation,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-10,The Gravity Well of Regret,the-gravity-well-of-regret,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-11,The Consensus Engine,the-consensus-engine,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-12,The Theorem of Flesh,the-theorem-of-flesh,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-13,The Map that Eats the World,the-map-that-eats-the-world,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-14,The Memory Garden,the-memory-garden,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-15,The Tyranny of Dreams,the-tyranny-of-dreams,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-16,The Law of Averages,the-law-of-averages,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-17,The Echoes of a Dead Language,the-echoes-of-a-dead-language,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-18,The Salt Perpetual,the-salt-perpetual,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-19,The Appetites of the Road,the-appetites-of-the-road,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-20,The World in the Painting,the-world-in-the-painting,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-21,Whispers of the Fractured Echo,whispers-of-the-fractured-echo,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-22,Veins of the Living Map,veins-of-the-living-map,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-23,The Hungering Palette,the-hungering-palette,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-24,Shadows of the Unveiled Chorus,shadows-of-the-unveiled-chorus,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-25,The Encroaching Void Garden,the-encroaching-void-garden,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-26,Fractures in the Flavor Web,fractures-in-the-flavor-web,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-27,The Concealed Rhythm Hive,the-concealed-rhythm-hive,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-28,Invasion of the Memory Webs,invasion-of-the-memory-webs,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-29,The Pilfered Breath Codex,the-pilfered-breath-codex,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-30,Labyrinth of the Emergent Scents,labyrinth-of-the-emergent-scents,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-31,The Creeping Symmetry Plague,the-creeping-symmetry-plague,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-32,Corrosion of the Idea Forge,corrosion-of-the-idea-forge,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-33,The Hidden Calculus Realm,the-hidden-calculus-realm,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-34,Advance of the Flavor Vortices,advance-of-the-flavor-vortices,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-35,Theft of the Motion Lexicon,theft-of-the-motion-lexicon,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-36,The Obscured Pattern Weave,the-obscured-pattern-weave,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-37,Incursion of the Silence Blooms,incursion-of-the-silence-blooms,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-38,Shattering of the Scent Codex,shattering-of-the-scent-codex,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-39,The Cloaked Echo Nexus,the-cloaked-echo-nexus,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-40,Onslaught of the Texture Rifts,onslaught-of-the-texture-rifts,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-41,The Memory Exchange,the-memory-exchange,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-42,Dreamweaver's Incursion,dreamweaver-s-incursion,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-43,Temporal Drought,temporal-drought,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-44,Shadow Uprising,shadow-uprising,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-45,Harmonic Collapse,harmonic-collapse,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-46,Verdant Conspiracy,verdant-conspiracy,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-47,Mirror Doppelgangers,mirror-doppelgangers,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-48,Literal Lexicon,literal-lexicon,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-49,Celestial Hatchlings,celestial-hatchlings,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-50,Gravitational Bargains,gravitational-bargains,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-51,Chromatic Theft,chromatic-theft,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-52,Echo Possessions,echo-possessions,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-53,Luck Mines,luck-mines,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-54,Predatory Silence,predatory-silence,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-55,Voracious Volumes,voracious-volumes,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-56,Soul Winds,soul-winds,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-57,Mnemic Rain,mnemic-rain,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-58,Fatal Clocks,fatal-clocks,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-59,Destiny Weaves,destiny-weaves,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-60,Olfactory Shifts,olfactory-shifts,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-61,Echoes of the Silent Symphony,echoes-of-the-silent-symphony,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-62,The Weaver's Fractured Loom,the-weaver-s-fractured-loom,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-63,Veins of Liquid Shadow,veins-of-liquid-shadow,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-64,The Intruder's Palette,the-intruder-s-palette,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-65,Fractured Echo Chambers,fractured-echo-chambers,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-66,The Symbiotic Codex,the-symbiotic-codex,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-67,Whispers from the Void Clock,whispers-from-the-void-clock,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-68,The Corrupted Palette of Dreams,the-corrupted-palette-of-dreams,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-69,Lattice of Forgotten Scents,lattice-of-forgotten-scents,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-70,The Encroaching Silence Veil,the-encroaching-silence-veil,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-71,Shards of the Emotion Forge,shards-of-the-emotion-forge,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-72,The Veiled Rhythm Hive,the-veiled-rhythm-hive,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-73,Invasive Geometry Rifts,invasive-geometry-rifts,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-74,The Stolen Hue Repository,the-stolen-hue-repository,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-75,Echoes of the Taste Labyrinth,echoes-of-the-taste-labyrinth,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-76,The Intrusive Whisper Network,the-intrusive-whisper-network,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-77,Corrupted Symmetry Enforcer,corrupted-symmetry-enforcer,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-78,The Hidden Friction Tribe,the-hidden-friction-tribe,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-79,Proliferating Echo Anomalies,proliferating-echo-anomalies,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-80,The Encroaching Flavor Inversion,the-encroaching-flavor-inversion,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-81,The Cartographer's Reality,the-cartographer-s-reality,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-82,The Calcified Sky,the-calcified-sky,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-83,The Deity-Farming Collective,the-deity-farming-collective,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-84,The Silence of the Bards,the-silence-of-the-bards,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-85,The Architecture of Guilt,the-architecture-of-guilt,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-86,The Skeleton Suit,the-skeleton-suit,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-87,The Economy of Breath,the-economy-of-breath,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-88,The Reverse-Dungeon Defense,the-reverse-dungeon-defense,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-89,The Library of Unwritten Books,the-library-of-unwritten-books,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-90,The Chronological Divorce,the-chronological-divorce,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-91,The Mimic Civilization,the-mimic-civilization,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-92,The Color Thief,the-color-thief,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-93,The Fossilized Future,the-fossilized-future,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-94,The Dream-Eater's Insomnia,the-dream-eater-s-insomnia,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-95,The Corpse of Winter,the-corpse-of-winter,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-96,The Memory Market,the-memory-market,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-97,The Shadow Separation,the-shadow-separation,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-98,The Leviathan's Gut,the-leviathan-s-gut,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Likely GitHub match requiring review,20,Expand into a campaign package,High
idea-99,The Genealogy of Swords,the-genealogy-of-swords,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-100,The Ocean of Stars,the-ocean-of-stars,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-101,The God-Carcass Gold Rush,the-god-carcass-gold-rush,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-102,The Vertical Steppe,the-vertical-steppe,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-103,The Probability Plunder,the-probability-plunder,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-104,The Vitrified World,the-vitrified-world,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-105,The Flesh-Renters,the-flesh-renters,Ideas sheet,,Ideas,Sheet-only,A,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-106,The Molting Earth,the-molting-earth,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-107,The Rail-Sea,the-rail-sea,Ideas sheet,,Ideas,Sheet-only,S,,,Unknown,Review,Related but distinct campaign,20,Expand into a campaign package,High
idea-108,The Ink-Stained Soul,the-ink-stained-soul,Ideas sheet,,Ideas,Sheet-only,B,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
idea-109,The Gentrification of the Abyss,the-gentrification-of-the-abyss,Ideas sheet,,Ideas,Sheet-only,C,,,Unknown,Review,Sheet-only concept,20,Expand into a campaign package,High
